fname,label,length
5-216368-A-282.wav,background noise,0.97525
5-216368-A-283.wav,background noise,1.0216875
5-216368-A-284.wav,background noise,0.95975
5-216370-A-410.wav,background noise,1.0216875
5-216370-A-411.wav,background noise,1.0216875
5-216370-A-412.wav,background noise,0.97525
5-216370-A-413.wav,background noise,1.0216875
5-216370-A-414.wav,background noise,0.95975
5-216370-B-410.wav,background noise,1.0216875
5-216370-B-411.wav,background noise,1.0216875
5-216370-B-412.wav,background noise,0.97525
5-216370-B-413.wav,background noise,1.0216875
5-216370-B-414.wav,background noise,0.95975
5-217158-A-00.wav,background noise,1.0216875
5-217158-A-01.wav,background noise,1.0216875
5-217158-A-02.wav,background noise,0.97525
5-217158-A-03.wav,background noise,1.0216875
5-217158-A-04.wav,background noise,0.95975
5-217186-A-160.wav,background noise,1.0216875
5-217186-A-161.wav,background noise,1.0216875
5-217186-A-162.wav,background noise,0.97525
5-217186-A-163.wav,background noise,1.0216875
5-217186-A-164.wav,background noise,0.95975
5-217186-B-160.wav,background noise,1.0216875
5-217186-B-161.wav,background noise,1.0216875
5-217186-B-162.wav,background noise,0.97525
5-217186-B-163.wav,background noise,1.0216875
5-217186-B-164.wav,background noise,0.95975
5-217186-C-160.wav,background noise,1.0216875
5-217186-C-161.wav,background noise,1.0216875
5-217186-C-162.wav,background noise,0.97525
5-217186-C-163.wav,background noise,1.0216875
5-217186-C-164.wav,background noise,0.95975
5-218196-A-270.wav,background noise,1.0216875
5-218196-A-271.wav,background noise,1.0216875
5-218196-A-272.wav,background noise,0.97525
5-218196-A-273.wav,background noise,1.0216875
5-218196-A-274.wav,background noise,0.95975
5-218196-B-270.wav,background noise,1.0216875
5-218196-B-271.wav,background noise,1.0216875
5-218196-B-272.wav,background noise,0.97525
5-218196-B-273.wav,background noise,1.0216875
5-218196-B-274.wav,background noise,0.95975
5-218494-A-220.wav,background noise,1.0216875
5-218494-A-221.wav,background noise,1.0216875
5-218494-A-222.wav,background noise,0.97525
5-218494-A-223.wav,background noise,1.0216875
5-218494-A-224.wav,background noise,0.95975
5-218980-A-300.wav,background noise,1.0216875
5-218980-A-301.wav,background noise,1.0216875
5-218980-A-302.wav,background noise,0.97525
5-218980-A-303.wav,background noise,1.0216875
5-218980-A-304.wav,background noise,0.95975
5-218981-A-300.wav,background noise,1.0216875
5-218981-A-301.wav,background noise,1.0216875
5-218981-A-302.wav,background noise,0.97525
5-218981-A-303.wav,background noise,1.0216875
5-218981-A-304.wav,background noise,0.95975
5-219044-A-460.wav,background noise,1.0216875
5-219044-A-461.wav,background noise,1.0216875
5-219044-A-462.wav,background noise,0.97525
5-219044-A-463.wav,background noise,1.0216875
5-219044-A-464.wav,background noise,0.95975
5-219242-A-370.wav,background noise,1.0216875
5-219242-A-371.wav,background noise,1.0216875
5-219242-A-372.wav,background noise,0.97525
5-219242-A-373.wav,background noise,1.0216875
5-219242-A-374.wav,background noise,0.95975
5-219242-B-370.wav,background noise,1.0216875
5-219242-B-371.wav,background noise,1.0216875
5-219242-B-372.wav,background noise,0.97525
5-219242-B-373.wav,background noise,1.0216875
5-219242-B-374.wav,background noise,0.95975
5-219318-A-310.wav,background noise,1.0216875
5-219318-A-311.wav,background noise,1.0216875
5-219318-A-312.wav,background noise,0.97525
5-219318-A-313.wav,background noise,1.0216875
5-219318-A-314.wav,background noise,0.95975
5-219342-A-380.wav,background noise,1.0216875
5-219342-A-381.wav,background noise,1.0216875
5-219342-A-382.wav,background noise,0.97525
5-219342-A-383.wav,background noise,1.0216875
5-219342-A-384.wav,background noise,0.95975
5-219379-A-110.wav,background noise,1.0216875
5-219379-A-111.wav,background noise,1.0216875
5-219379-A-112.wav,background noise,0.97525
5-219379-A-113.wav,background noise,1.0216875
5-219379-A-114.wav,background noise,0.95975
5-219379-B-110.wav,background noise,1.0216875
5-219379-B-111.wav,background noise,1.0216875
5-219379-B-112.wav,background noise,0.97525
5-219379-B-113.wav,background noise,1.0216875
5-219379-B-114.wav,background noise,0.95975
5-219379-C-110.wav,background noise,1.0216875
5-219379-C-111.wav,background noise,1.0216875
5-219379-C-112.wav,background noise,0.97525
5-219379-C-113.wav,background noise,1.0216875
5-219379-C-114.wav,background noise,0.95975
5-220026-A-210.wav,background noise,1.0216875
5-220026-A-211.wav,background noise,1.0216875
5-220026-A-212.wav,background noise,0.97525
5-220026-A-213.wav,background noise,1.0216875
5-220026-A-214.wav,background noise,0.95975
5-220027-A-210.wav,background noise,1.0216875
5-220027-A-211.wav,background noise,1.0216875
5-220027-A-212.wav,background noise,0.97525
5-220027-A-213.wav,background noise,1.0216875
5-220027-A-214.wav,background noise,0.95975
5-220939-A-270.wav,background noise,1.0216875
5-220939-A-271.wav,background noise,1.0216875
5-220939-A-272.wav,background noise,0.97525
5-220939-A-273.wav,background noise,1.0216875
5-220939-A-274.wav,background noise,0.95975
5-220955-A-400.wav,background noise,1.0216875
5-220955-A-401.wav,background noise,1.0216875
5-220955-A-402.wav,background noise,0.97525
5-220955-A-403.wav,background noise,1.0216875
5-220955-A-404.wav,background noise,0.95975
5-221518-A-210.wav,background noise,1.0216875
5-221518-A-211.wav,background noise,1.0216875
5-221518-A-212.wav,background noise,0.97525
5-221518-A-213.wav,background noise,1.0216875
5-221518-A-214.wav,background noise,0.95975
5-221528-A-390.wav,background noise,1.0216875
5-221528-A-391.wav,background noise,1.0216875
5-221528-A-392.wav,background noise,0.97525
5-221528-A-393.wav,background noise,1.0216875
5-221528-A-394.wav,background noise,0.95975
5-221529-A-390.wav,background noise,1.0216875
5-221529-A-391.wav,background noise,1.0216875
5-221529-A-392.wav,background noise,0.97525
5-221529-A-393.wav,background noise,1.0216875
5-221529-A-394.wav,background noise,0.95975
5-221567-A-220.wav,background noise,1.0216875
5-221567-A-221.wav,background noise,1.0216875
5-221567-A-222.wav,background noise,0.97525
5-221567-A-223.wav,background noise,1.0216875
5-221567-A-224.wav,background noise,0.95975
5-221568-A-220.wav,background noise,1.0216875
5-221568-A-221.wav,background noise,1.0216875
5-221568-A-222.wav,background noise,0.97525
5-221568-A-223.wav,background noise,1.0216875
5-221568-A-224.wav,background noise,0.95975
5-221593-A-210.wav,background noise,1.0216875
5-221593-A-211.wav,background noise,1.0216875
5-221593-A-212.wav,background noise,0.97525
5-221593-A-213.wav,background noise,1.0216875
5-221593-A-214.wav,background noise,0.95975
5-221878-A-340.wav,background noise,1.0216875
5-221878-A-341.wav,background noise,1.0216875
5-221878-A-342.wav,background noise,0.97525
5-221878-A-343.wav,background noise,1.0216875
5-221878-A-344.wav,background noise,0.95975
5-221950-A-220.wav,background noise,1.0216875
5-221950-A-221.wav,background noise,1.0216875
5-221950-A-222.wav,background noise,0.97525
5-221950-A-223.wav,background noise,1.0216875
5-221950-A-224.wav,background noise,0.95975
5-222041-A-90.wav,background noise,1.0216875
5-222041-A-91.wav,background noise,1.0216875
5-222041-A-92.wav,background noise,0.97525
5-222041-A-93.wav,background noise,1.0216875
5-222041-A-94.wav,background noise,0.95975
5-222524-A-410.wav,background noise,1.0216875
5-222524-A-411.wav,background noise,1.0216875
5-222524-A-412.wav,background noise,0.97525
5-222524-A-413.wav,background noise,1.0216875
5-222524-A-414.wav,background noise,0.95975
5-222894-A-320.wav,background noise,1.0216875
5-222894-A-321.wav,background noise,1.0216875
5-222894-A-322.wav,background noise,0.97525
5-222894-A-323.wav,background noise,1.0216875
5-222894-A-324.wav,background noise,0.95975
5-223099-A-320.wav,background noise,1.0216875
5-223099-A-321.wav,background noise,1.0216875
5-223099-A-322.wav,background noise,0.97525
5-223099-A-323.wav,background noise,1.0216875
5-223099-A-324.wav,background noise,0.95975
5-223099-B-320.wav,background noise,1.0216875
5-223099-B-321.wav,background noise,1.0216875
5-223099-B-322.wav,background noise,0.97525
5-223099-B-323.wav,background noise,1.0216875
5-223099-B-324.wav,background noise,0.95975
5-223103-A-310.wav,background noise,1.0216875
5-223103-A-311.wav,background noise,1.0216875
5-223103-A-312.wav,background noise,0.97525
5-223103-A-313.wav,background noise,1.0216875
5-223103-A-314.wav,background noise,0.95975
5-223176-A-370.wav,background noise,1.0216875
5-223176-A-371.wav,background noise,1.0216875
5-223176-A-372.wav,background noise,0.97525
5-223176-A-373.wav,background noise,1.0216875
5-223176-A-374.wav,background noise,0.95975
5-223317-A-310.wav,background noise,1.0216875
5-223317-A-311.wav,background noise,1.0216875
5-223317-A-312.wav,background noise,0.97525
5-223317-A-313.wav,background noise,1.0216875
5-223317-A-314.wav,background noise,0.95975
5-223810-A-350.wav,background noise,1.0216875
5-223810-A-351.wav,background noise,1.0216875
5-223810-A-352.wav,background noise,0.97525
5-223810-A-353.wav,background noise,1.0216875
5-223810-A-354.wav,background noise,0.95975
5-231551-A-360.wav,background noise,1.0216875
5-231551-A-361.wav,background noise,1.0216875
5-231551-A-362.wav,background noise,0.97525
5-231551-A-363.wav,background noise,1.0216875
5-231551-A-364.wav,background noise,0.95975
5-231762-A-00.wav,background noise,1.0216875
5-231762-A-01.wav,background noise,1.0216875
5-231762-A-02.wav,background noise,0.97525
5-231762-A-03.wav,background noise,1.0216875
5-231762-A-04.wav,background noise,0.95975
5-232272-A-440.wav,background noise,1.0216875
5-232272-A-441.wav,background noise,1.0216875
5-232272-A-442.wav,background noise,0.97525
5-232272-A-443.wav,background noise,1.0216875
5-232272-A-444.wav,background noise,0.95975
5-232802-A-310.wav,background noise,1.0216875
5-232802-A-311.wav,background noise,1.0216875
5-232802-A-312.wav,background noise,0.97525
5-232802-A-313.wav,background noise,1.0216875
5-232802-A-314.wav,background noise,0.95975
5-232816-A-230.wav,background noise,1.0216875
5-232816-A-231.wav,background noise,1.0216875
5-232816-A-232.wav,background noise,0.97525
5-232816-A-233.wav,background noise,1.0216875
5-232816-A-234.wav,background noise,0.95975
5-233019-A-310.wav,background noise,1.0216875
5-233019-A-311.wav,background noise,1.0216875
5-233019-A-312.wav,background noise,0.97525
5-233019-A-313.wav,background noise,1.0216875
5-233019-A-314.wav,background noise,0.95975
5-233160-A-10.wav,background noise,1.0216875
5-233160-A-11.wav,background noise,1.0216875
5-233160-A-12.wav,background noise,0.97525
5-233160-A-13.wav,background noise,1.0216875
5-233160-A-14.wav,background noise,0.95975
5-233260-A-230.wav,background noise,1.0216875
5-233260-A-231.wav,background noise,1.0216875
5-233260-A-232.wav,background noise,0.97525
5-233260-A-233.wav,background noise,1.0216875
5-233260-A-234.wav,background noise,0.95975
5-233312-A-280.wav,background noise,1.0216875
5-233312-A-281.wav,background noise,1.0216875
5-233312-A-282.wav,background noise,0.97525
5-233312-A-283.wav,background noise,1.0216875
5-233312-A-284.wav,background noise,0.95975
5-233605-A-390.wav,background noise,1.0216875
5-233605-A-391.wav,background noise,1.0216875
5-233605-A-392.wav,background noise,0.97525
5-233605-A-393.wav,background noise,1.0216875
5-233605-A-394.wav,background noise,0.95975
5-233607-A-390.wav,background noise,1.0216875
5-233607-A-391.wav,background noise,1.0216875
5-233607-A-392.wav,background noise,0.97525
5-233607-A-393.wav,background noise,1.0216875
5-233607-A-394.wav,background noise,0.95975
5-233645-A-370.wav,background noise,1.0216875
5-233645-A-371.wav,background noise,1.0216875
5-233645-A-372.wav,background noise,0.97525
5-233645-A-373.wav,background noise,1.0216875
5-233645-A-374.wav,background noise,0.95975
5-233787-A-70.wav,background noise,1.0216875
5-233787-A-71.wav,background noise,1.0216875
5-233787-A-72.wav,background noise,0.97525
5-233787-A-73.wav,background noise,1.0216875
5-233787-A-74.wav,background noise,0.95975
5-234145-A-280.wav,background noise,1.0216875
5-234145-A-281.wav,background noise,1.0216875
5-234145-A-282.wav,background noise,0.97525
5-234145-A-283.wav,background noise,1.0216875
5-234145-A-284.wav,background noise,0.95975
5-234247-A-370.wav,background noise,1.0216875
5-234247-A-371.wav,background noise,1.0216875
5-234247-A-372.wav,background noise,0.97525
5-234247-A-373.wav,background noise,1.0216875
5-234247-A-374.wav,background noise,0.95975
5-234263-A-250.wav,background noise,1.0216875
5-234263-A-251.wav,background noise,1.0216875
5-234263-A-252.wav,background noise,0.97525
5-234263-A-253.wav,background noise,1.0216875
5-234263-A-254.wav,background noise,0.95975
5-234335-A-230.wav,background noise,1.0216875
5-234335-A-231.wav,background noise,1.0216875
5-234335-A-232.wav,background noise,0.97525
5-234335-A-233.wav,background noise,1.0216875
5-234335-A-234.wav,background noise,0.95975
5-234855-A-250.wav,background noise,1.0216875
5-234855-A-251.wav,background noise,1.0216875
5-234855-A-252.wav,background noise,0.97525
5-234855-A-253.wav,background noise,1.0216875
5-234855-A-254.wav,background noise,0.95975
5-234879-A-10.wav,background noise,1.0216875
5-234879-A-11.wav,background noise,1.0216875
5-234879-A-12.wav,background noise,0.97525
5-234879-A-13.wav,background noise,1.0216875
5-234879-A-14.wav,background noise,0.95975
5-234879-B-10.wav,background noise,1.0216875
5-234879-B-11.wav,background noise,1.0216875
5-234879-B-12.wav,background noise,0.97525
5-234879-B-13.wav,background noise,1.0216875
5-234879-B-14.wav,background noise,0.95975
5-234923-A-320.wav,background noise,1.0216875
5-234923-A-321.wav,background noise,1.0216875
5-234923-A-322.wav,background noise,0.97525
5-234923-A-323.wav,background noise,1.0216875
5-234923-A-324.wav,background noise,0.95975
5-235507-A-440.wav,background noise,1.0216875
5-235507-A-441.wav,background noise,1.0216875
5-235507-A-442.wav,background noise,0.97525
5-235507-A-443.wav,background noise,1.0216875
5-235507-A-444.wav,background noise,0.95975
5-235593-A-230.wav,background noise,1.0216875
5-235593-A-231.wav,background noise,1.0216875
5-235593-A-232.wav,background noise,0.97525
5-235593-A-233.wav,background noise,1.0216875
5-235593-A-234.wav,background noise,0.95975
5-235644-A-300.wav,background noise,1.0216875
5-235644-A-301.wav,background noise,1.0216875
5-235644-A-302.wav,background noise,0.97525
5-235644-A-303.wav,background noise,1.0216875
5-235644-A-304.wav,background noise,0.95975
5-235671-A-380.wav,background noise,1.0216875
5-235671-A-381.wav,background noise,1.0216875
5-235671-A-382.wav,background noise,0.97525
5-235671-A-383.wav,background noise,1.0216875
5-235671-A-384.wav,background noise,0.95975
5-235874-A-280.wav,background noise,1.0216875
5-235874-A-281.wav,background noise,1.0216875
5-235874-A-282.wav,background noise,0.97525
5-235874-A-283.wav,background noise,1.0216875
5-235874-A-284.wav,background noise,0.95975
5-235893-A-280.wav,background noise,1.0216875
5-235893-A-281.wav,background noise,1.0216875
5-235893-A-282.wav,background noise,0.97525
5-235893-A-283.wav,background noise,1.0216875
5-235893-A-284.wav,background noise,0.95975
5-235956-A-470.wav,background noise,1.0216875
5-235956-A-471.wav,background noise,1.0216875
5-235956-A-472.wav,background noise,0.97525
5-235956-A-473.wav,background noise,1.0216875
5-235956-A-474.wav,background noise,0.95975
5-236288-A-280.wav,background noise,1.0216875
5-236288-A-281.wav,background noise,1.0216875
5-236288-A-282.wav,background noise,0.97525
5-236288-A-283.wav,background noise,1.0216875
5-236288-A-284.wav,background noise,0.95975
5-236299-A-340.wav,background noise,1.0216875
5-236299-A-341.wav,background noise,1.0216875
5-236299-A-342.wav,background noise,0.97525
5-236299-A-343.wav,background noise,1.0216875
5-236299-A-344.wav,background noise,0.95975
5-237315-A-310.wav,background noise,1.0216875
5-237315-A-311.wav,background noise,1.0216875
5-237315-A-312.wav,background noise,0.97525
5-237315-A-313.wav,background noise,1.0216875
5-237315-A-314.wav,background noise,0.95975
5-237499-A-40.wav,background noise,1.0216875
5-237499-A-41.wav,background noise,1.0216875
5-237499-A-42.wav,background noise,0.97525
5-237499-A-43.wav,background noise,1.0216875
5-237499-A-44.wav,background noise,0.95975
5-237795-A-340.wav,background noise,1.0216875
5-237795-A-341.wav,background noise,1.0216875
5-237795-A-342.wav,background noise,0.97525
5-237795-A-343.wav,background noise,1.0216875
5-237795-A-344.wav,background noise,0.95975
5-238021-A-350.wav,background noise,1.0216875
5-238021-A-351.wav,background noise,1.0216875
5-238021-A-352.wav,background noise,0.97525
5-238021-A-353.wav,background noise,1.0216875
5-238021-A-354.wav,background noise,0.95975
5-238492-A-230.wav,background noise,1.0216875
5-238492-A-231.wav,background noise,1.0216875
5-238492-A-232.wav,background noise,0.97525
5-238492-A-233.wav,background noise,1.0216875
5-238492-A-234.wav,background noise,0.95975
5-238926-A-310.wav,background noise,1.0216875
5-238926-A-311.wav,background noise,1.0216875
5-238926-A-312.wav,background noise,0.97525
5-238926-A-313.wav,background noise,1.0216875
5-238926-A-314.wav,background noise,0.95975
5-238938-A-270.wav,background noise,1.0216875
5-238938-A-271.wav,background noise,1.0216875
5-238938-A-272.wav,background noise,0.97525
5-238938-A-273.wav,background noise,1.0216875
5-238938-A-274.wav,background noise,0.95975
5-240671-A-440.wav,background noise,1.0216875
5-240671-A-441.wav,background noise,1.0216875
5-240671-A-442.wav,background noise,0.97525
5-240671-A-443.wav,background noise,1.0216875
5-240671-A-444.wav,background noise,0.95975
5-241846-A-150.wav,background noise,1.0216875
5-241846-A-151.wav,background noise,1.0216875
5-241846-A-152.wav,background noise,0.97525
5-241846-A-153.wav,background noise,1.0216875
5-241846-A-154.wav,background noise,0.95975
5-242490-A-140.wav,background noise,1.0216875
5-242490-A-141.wav,background noise,1.0216875
5-242490-A-142.wav,background noise,0.97525
5-242490-A-143.wav,background noise,1.0216875
5-242490-A-144.wav,background noise,0.95975
5-242491-A-140.wav,background noise,1.0216875
5-242491-A-141.wav,background noise,1.0216875
5-242491-A-142.wav,background noise,0.97525
5-242491-A-143.wav,background noise,1.0216875
5-242491-A-144.wav,background noise,0.95975
5-242492-A-30.wav,background noise,1.0216875
5-242492-A-31.wav,background noise,1.0216875
5-242492-A-32.wav,background noise,0.97525
5-242492-A-33.wav,background noise,1.0216875
5-242492-A-34.wav,background noise,0.95975
5-242711-A-90.wav,background noise,1.0216875
5-242711-A-91.wav,background noise,1.0216875
5-242711-A-92.wav,background noise,0.97525
5-242711-A-93.wav,background noise,1.0216875
5-242711-A-94.wav,background noise,0.95975
5-242932-A-260.wav,background noise,1.0216875
5-242932-A-261.wav,background noise,1.0216875
5-242932-A-262.wav,background noise,0.97525
5-242932-A-263.wav,background noise,1.0216875
5-242932-A-264.wav,background noise,0.95975
5-242932-B-260.wav,background noise,1.0216875
5-242932-B-261.wav,background noise,1.0216875
5-242932-B-262.wav,background noise,0.97525
5-242932-B-263.wav,background noise,1.0216875
5-242932-B-264.wav,background noise,0.95975
5-243025-A-250.wav,background noise,1.0216875
5-243025-A-251.wav,background noise,1.0216875
5-243025-A-252.wav,background noise,0.97525
5-243025-A-253.wav,background noise,1.0216875
5-243025-A-254.wav,background noise,0.95975
5-243036-A-290.wav,background noise,1.0216875
5-243036-A-291.wav,background noise,1.0216875
5-243036-A-292.wav,background noise,0.97525
5-243036-A-293.wav,background noise,1.0216875
5-243036-A-294.wav,background noise,0.95975
5-243448-A-140.wav,background noise,1.0216875
5-243448-A-141.wav,background noise,1.0216875
5-243448-A-142.wav,background noise,0.97525
5-243448-A-143.wav,background noise,1.0216875
5-243448-A-144.wav,background noise,0.95975
5-243449-A-140.wav,background noise,1.0216875
5-243449-A-141.wav,background noise,1.0216875
5-243449-A-142.wav,background noise,0.97525
5-243449-A-143.wav,background noise,1.0216875
5-243449-A-144.wav,background noise,0.95975
5-243450-A-140.wav,background noise,1.0216875
5-243450-A-141.wav,background noise,1.0216875
5-243450-A-142.wav,background noise,0.97525
5-243450-A-143.wav,background noise,1.0216875
5-243450-A-144.wav,background noise,0.95975
5-243459-A-140.wav,background noise,1.0216875
5-243459-A-141.wav,background noise,1.0216875
5-243459-A-142.wav,background noise,0.97525
5-243459-A-143.wav,background noise,1.0216875
5-243459-A-144.wav,background noise,0.95975
5-243459-B-140.wav,background noise,1.0216875
5-243459-B-141.wav,background noise,1.0216875
5-243459-B-142.wav,background noise,0.97525
5-243459-B-143.wav,background noise,1.0216875
5-243459-B-144.wav,background noise,0.95975
5-243635-A-290.wav,background noise,1.0216875
5-243635-A-291.wav,background noise,1.0216875
5-243635-A-292.wav,background noise,0.97525
5-243635-A-293.wav,background noise,1.0216875
5-243635-A-294.wav,background noise,0.95975
5-243773-A-440.wav,background noise,1.0216875
5-243773-A-441.wav,background noise,1.0216875
5-243773-A-442.wav,background noise,0.97525
5-243773-A-443.wav,background noise,1.0216875
5-243773-A-444.wav,background noise,0.95975
5-243773-B-440.wav,background noise,1.0216875
5-243773-B-441.wav,background noise,1.0216875
5-243773-B-442.wav,background noise,0.97525
5-243773-B-443.wav,background noise,1.0216875
5-243773-B-444.wav,background noise,0.95975
5-243783-A-440.wav,background noise,1.0216875
5-243783-A-441.wav,background noise,1.0216875
5-243783-A-442.wav,background noise,0.97525
5-243783-A-443.wav,background noise,1.0216875
5-243783-A-444.wav,background noise,0.95975
5-244178-A-320.wav,background noise,1.0216875
5-244178-A-321.wav,background noise,1.0216875
5-244178-A-322.wav,background noise,0.97525
5-244178-A-323.wav,background noise,1.0216875
5-244178-A-324.wav,background noise,0.95975
5-244310-A-250.wav,background noise,1.0216875
5-244310-A-251.wav,background noise,1.0216875
5-244310-A-252.wav,background noise,0.97525
5-244310-A-253.wav,background noise,1.0216875
5-244310-A-254.wav,background noise,0.95975
5-244315-A-60.wav,background noise,1.0216875
5-244315-A-61.wav,background noise,1.0216875
5-244315-A-62.wav,background noise,0.97525
5-244315-A-63.wav,background noise,1.0216875
5-244315-A-64.wav,background noise,0.95975
5-244315-B-60.wav,background noise,1.0216875
5-244315-B-61.wav,background noise,1.0216875
5-244315-B-62.wav,background noise,0.97525
5-244315-B-63.wav,background noise,1.0216875
5-244315-B-64.wav,background noise,0.95975
5-244315-C-60.wav,background noise,1.0216875
5-244315-C-61.wav,background noise,1.0216875
5-244315-C-62.wav,background noise,0.97525
5-244315-C-63.wav,background noise,1.0216875
5-244315-C-64.wav,background noise,0.95975
5-244327-A-340.wav,background noise,1.0216875
5-244327-A-341.wav,background noise,1.0216875
5-244327-A-342.wav,background noise,0.97525
5-244327-A-343.wav,background noise,1.0216875
5-244327-A-344.wav,background noise,0.95975
5-244459-A-280.wav,background noise,1.0216875
5-244459-A-281.wav,background noise,1.0216875
5-244459-A-282.wav,background noise,0.97525
5-244459-A-283.wav,background noise,1.0216875
5-244459-A-284.wav,background noise,0.95975
5-244526-A-260.wav,background noise,1.0216875
5-244526-A-261.wav,background noise,1.0216875
5-244526-A-262.wav,background noise,0.97525
5-244526-A-263.wav,background noise,1.0216875
5-244526-A-264.wav,background noise,0.95975
5-244651-A-310.wav,background noise,1.0216875
5-244651-A-311.wav,background noise,1.0216875
5-244651-A-312.wav,background noise,0.97525
5-244651-A-313.wav,background noise,1.0216875
5-244651-A-314.wav,background noise,0.95975
5-244933-A-340.wav,background noise,1.0216875
5-244933-A-341.wav,background noise,1.0216875
5-244933-A-342.wav,background noise,0.97525
5-244933-A-343.wav,background noise,1.0216875
5-244933-A-344.wav,background noise,0.95975
5-245040-A-350.wav,background noise,1.0216875
5-245040-A-351.wav,background noise,1.0216875
5-245040-A-352.wav,background noise,0.97525
5-245040-A-353.wav,background noise,1.0216875
5-245040-A-354.wav,background noise,0.95975
5-248341-A-60.wav,background noise,1.0216875
5-248341-A-61.wav,background noise,1.0216875
5-248341-A-62.wav,background noise,0.97525
5-248341-A-63.wav,background noise,1.0216875
5-248341-A-64.wav,background noise,0.95975
5-248341-B-60.wav,background noise,1.0216875
5-248341-B-61.wav,background noise,1.0216875
5-248341-B-62.wav,background noise,0.97525
5-248341-B-63.wav,background noise,1.0216875
5-248341-B-64.wav,background noise,0.95975
5-248341-C-60.wav,background noise,1.0216875
5-248341-C-61.wav,background noise,1.0216875
5-248341-C-62.wav,background noise,0.97525
5-248341-C-63.wav,background noise,1.0216875
5-248341-C-64.wav,background noise,0.95975
5-249748-A-280.wav,background noise,1.0216875
5-249748-A-281.wav,background noise,1.0216875
5-249748-A-282.wav,background noise,0.97525
5-249748-A-283.wav,background noise,1.0216875
5-249748-A-284.wav,background noise,0.95975
5-249937-A-220.wav,background noise,1.0216875
5-249937-A-221.wav,background noise,1.0216875
5-249937-A-222.wav,background noise,0.97525
5-249937-A-223.wav,background noise,1.0216875
5-249937-A-224.wav,background noise,0.95975
5-250026-A-300.wav,background noise,1.0216875
5-250026-A-301.wav,background noise,1.0216875
5-250026-A-302.wav,background noise,0.97525
5-250026-A-303.wav,background noise,1.0216875
5-250026-A-304.wav,background noise,0.95975
5-250026-B-300.wav,background noise,1.0216875
5-250026-B-301.wav,background noise,1.0216875
5-250026-B-302.wav,background noise,0.97525
5-250026-B-303.wav,background noise,1.0216875
5-250026-B-304.wav,background noise,0.95975
5-250258-A-490.wav,background noise,1.0216875
5-250258-A-491.wav,background noise,1.0216875
5-250258-A-492.wav,background noise,0.97525
5-250258-A-493.wav,background noise,1.0216875
5-250258-A-494.wav,background noise,0.95975
5-250629-A-370.wav,background noise,1.0216875
5-250629-A-371.wav,background noise,1.0216875
5-250629-A-372.wav,background noise,0.97525
5-250629-A-373.wav,background noise,1.0216875
5-250629-A-374.wav,background noise,0.95975
5-250753-A-340.wav,background noise,1.0216875
5-250753-A-341.wav,background noise,1.0216875
5-250753-A-342.wav,background noise,0.97525
5-250753-A-343.wav,background noise,1.0216875
5-250753-A-344.wav,background noise,0.95975
5-251426-A-300.wav,background noise,1.0216875
5-251426-A-301.wav,background noise,1.0216875
5-251426-A-302.wav,background noise,0.97525
5-251426-A-303.wav,background noise,1.0216875
5-251426-A-304.wav,background noise,0.95975
5-251426-B-300.wav,background noise,1.0216875
5-251426-B-301.wav,background noise,1.0216875
5-251426-B-302.wav,background noise,0.97525
5-251426-B-303.wav,background noise,1.0216875
5-251426-B-304.wav,background noise,0.95975
5-251489-A-240.wav,background noise,1.0216875
5-251489-A-241.wav,background noise,1.0216875
5-251489-A-242.wav,background noise,0.97525
5-251489-A-243.wav,background noise,1.0216875
5-251489-A-244.wav,background noise,0.95975
5-251957-A-470.wav,background noise,1.0216875
5-251957-A-471.wav,background noise,1.0216875
5-251957-A-472.wav,background noise,0.97525
5-251957-A-473.wav,background noise,1.0216875
5-251957-A-474.wav,background noise,0.95975
5-251962-A-470.wav,background noise,1.0216875
5-251962-A-471.wav,background noise,1.0216875
5-251962-A-472.wav,background noise,0.97525
5-251962-A-473.wav,background noise,1.0216875
5-251962-A-474.wav,background noise,0.95975
5-251963-A-470.wav,background noise,1.0216875
5-251963-A-471.wav,background noise,1.0216875
5-251963-A-472.wav,background noise,0.97525
5-251963-A-473.wav,background noise,1.0216875
5-251963-A-474.wav,background noise,0.95975
5-251971-A-470.wav,background noise,1.0216875
5-251971-A-471.wav,background noise,1.0216875
5-251971-A-472.wav,background noise,0.97525
5-251971-A-473.wav,background noise,1.0216875
5-251971-A-474.wav,background noise,0.95975
5-252248-A-340.wav,background noise,1.0216875
5-252248-A-341.wav,background noise,1.0216875
5-252248-A-342.wav,background noise,0.97525
5-252248-A-343.wav,background noise,1.0216875
5-252248-A-344.wav,background noise,0.95975
5-253085-A-30.wav,background noise,1.0216875
5-253085-A-31.wav,background noise,1.0216875
5-253085-A-32.wav,background noise,0.97525
5-253085-A-33.wav,background noise,1.0216875
5-253085-A-34.wav,background noise,0.95975
5-253085-B-30.wav,background noise,1.0216875
5-253085-B-31.wav,background noise,1.0216875
5-253085-B-32.wav,background noise,0.97525
5-253085-B-33.wav,background noise,1.0216875
5-253085-B-34.wav,background noise,0.95975
5-253094-A-490.wav,background noise,1.0216875
5-253094-A-491.wav,background noise,1.0216875
5-253094-A-492.wav,background noise,0.97525
5-253094-A-493.wav,background noise,1.0216875
5-253094-A-494.wav,background noise,0.95975
5-253094-B-490.wav,background noise,1.0216875
5-253094-B-491.wav,background noise,1.0216875
5-253094-B-492.wav,background noise,0.97525
5-253094-B-493.wav,background noise,1.0216875
